NUTS_3;LAU1_NAT_CODE;LAU2_NAT_CODE;CHANGE;NAME_1;NAME_2_LAT;POP;AREA;DEGURBA
PL515;5020101;502010106;no;Warta Bolesławiecka;Warta Bolesławiecka;8370;110440000;3
PL515;5020105;502010501;no;Jawor;Jawor;24240;18800000;2
PL515;5020105;502010502;no;Bolków;Bolków;11085;152600000;3
PL515;5020105;502010503;no;Męcinka;Męcinka;4955;147780000;3
PL515;5020105;502010504;no;Mściwojów;Mściwojów;4198;71940000;3
PL515;5020105;502010505;no;Paszowice;Paszowice;4019;101280000;3
PL515;5020105;502010506;no;Wądroże Wielkie;Wądroże Wielkie;4106;89150000;3
PL515;5020106;502010601;no;Karpacz;Karpacz;4999;37990000;2
PL515;5020106;502010602;no;Kowary;Kowary;11735;37390000;2
PL515;5020106;502010603;no;Piechowice;Piechowice;6552;43220000;2
PL515;5020106;502010604;no;Szklarska Poręba;Szklarska Poręba;6956;75440000;2
PL515;5020106;502010605;no;Janowice Wielkie;Janowice Wielkie;4309;57830000;3
PL515;5020106;502010606;no;Jeżów Sudecki;Jeżów Sudecki;6866;94280000;3
PL515;5020106;502010607;no;Mysłakowice;Mysłakowice;10193;87980000;3
PL515;5020106;502010608;no;Podgórzyn;Podgórzyn;8156;82510000;3
PL515;5020106;502010609;no;Stara Kamienica;Stara Kamienica;5371;110500000;3
PL515;5020107;502010701;no;Kamienna Góra;Kamienna Góra;20553;18040000;2
PL515;5020107;502010702;no;Kamienna Góra;Kamienna Góra;9006;158030000;3
PL515;5020107;502010703;no;Lubawka;Lubawka;11560;138050000;3
PL515;5020107;502010704;no;Marciszów;Marciszów;4716;81570000;3
PL515;5020110;502011001;no;Lubań;Lubań;22223;16120000;2
PL515;5020110;502011002;no;Świeradów-Zdrój;Świeradów-Zdrój;4452;20720000;2
PL515;5020110;502011003;no;Leśna;Leśna;10566;104600000;3
PL515;5020110;502011004;no;Lubań;Lubań;6532;142340000;3
PL515;5020110;502011005;no;Olszyna;Olszyna;6676;47120000;2
PL515;5020110;502011006;no;Platerówka;Platerówka;1673;47900000;3
PL515;5020110;502011007;no;Siekierczyn;Siekierczyn;4610;49500000;3
PL515;5020112;502011201;no;Gryfów Śląski;Gryfów Śląski;10218;66670000;2
PL515;5020112;502011202;no;Lubomierz;Lubomierz;6228;130530000;3
PL515;5020112;502011203;no;Lwówek Śląski;Lwówek Śląski;18049;239930000;3
PL515;5020112;502011204;no;Mirsk;Mirsk;8969;186500000;3
PL515;5020112;502011205;no;Wleń;Wleń;4413;86060000;3
PL515;5020125;502012501;no;Zawidów;Zawidów;4359;6070000;3
PL515;5020125;502012502;no;Zgorzelec;Zgorzelec;32446;15880000;2
PL515;5020125;502012503;no;Bogatynia;Bogatynia;24832;136120000;3
PL515;5020125;502012504;no;Pieńsk;Pieńsk;9353;110680000;2
PL515;5020125;502012505;no;Sulików;Sulików;6148;94510000;3
PL515;5020125;502012506;no;Węgliniec;Węgliniec;8811;338230000;3
PL515;5020125;502012507;no;Zgorzelec;Zgorzelec;8256;137150000;3
PL515;5020126;502012601;no;Wojcieszów;Wojcieszów;3911;32170000;3
PL515;5020126;502012602;no;Złotoryja;Złotoryja;16500;11510000;2
PL515;5020126;502012603;no;Pielgrzymka;Pielgrzymka;4693;104850000;3
PL515;5020126;502012604;no;Świerzawa;Świerzawa;7821;159990000;3
PL515;5020126;502012605;no;Zagrodno;Zagrodno;5553;122340000;3
PL515;5020126;502012606;no;Złotoryja;Złotoryja;7135;144950000;3
PL515;5020161;502016101;no;Jelenia Góra;Jelenia Góra;83463;109220000;1
PL516;5020203;502020301;no;Głogów;Głogów;69259;35110000;1
PL516;5020203;502020302;no;Głogów;Głogów;6363;84790000;2
PL516;5020203;502020303;no;Jerzmanowa;Jerzmanowa;4319;63320000;3
PL516;5020203;502020304;no;Kotla;Kotla;4341;127520000;3
PL516;5020203;502020305;no;Pęcław;Pęcław;2359;64270000;3
PL516;5020203;502020306;no;Żukowice;Żukowice;3608;68260000;3
PL516;5020204;502020401;no;Góra;Góra;20855;266110000;3
PL516;5020204;502020402;no;Jemielno;Jemielno;3180;124020000;3
PL516;5020204;502020403;no;Niechlów;Niechlów;5175;151030000;3
PL516;5020204;502020404;no;Wąsosz;Wąsosz;7520;197110000;3
PL516;5020209;502020901;no;Chojnów;Chojnów;14285;5320000;2
PL516;5020209;502020902;no;Chojnów;Chojnów;9475;230920000;3
PL516;5020209;502020903;no;Krotoszyce;Krotoszyce;3192;67500000;3
PL516;5020209;502020904;no;Kunice;Kunice;6021;92660000;3
PL516;5020209;502020905;no;Legnickie Pole;Legnickie Pole;5172;85240000;3
PL516;5020209;502020906;no;Miłkowice;Miłkowice;6322;86630000;3
PL516;5020209;502020907;no;Prochowice;Prochowice;7544;102510000;3
PL516;5020209;502020908;no;Ruja;Ruja;2733;73300000;3
PL516;5020211;502021101;no;Lubin;Lubin;75147;40770000;1
PL516;5020211;502021102;no;Lubin;Lubin;13750;289780000;3
PL516;5020211;502021103;no;Rudna;Rudna;7569;216640000;3
PL516;5020211;502021104;no;Ścinawa;Ścinawa;10500;164430000;3
PL516;5020216;502021601;no;Chocianów;Chocianów;13115;221660000;3
PL516;5020216;502021602;no;Gaworzyce;Gaworzyce;3965;76760000;3
PL516;5020216;502021603;no;Grębocice;Grębocice;5301;121700000;3
PL516;5020216;502021604;no;Polkowice;Polkowice;27235;167650000;2
PL516;5020216;502021605;no;Przemków;Przemków;8863;107450000;3
PL516;5020216;502021606;no;Radwanice;Radwanice;4642;84240000;3
PL516;5020262;502026201;no;Legnica;Legnica;102979;56290000;1
PL517;5020302;502030201;no;Bielawa;Bielawa;31583;36210000;2
PL517;5020302;502030202;no;Dzierżoniów;Dzierżoniów;34838;20070000;2
PL517;5020302;502030203;no;Pieszyce;Pieszyce;9688;63610000;2
PL517;5020302;502030204;no;Piława Górna;Piława Górna;6776;20930000;2
PL517;5020302;502030205;no;Dzierżoniów;Dzierżoniów;9413;141060000;3
PL517;5020302;502030206;no;Łagiewniki;Łagiewniki;7596;124770000;3
PL517;5020302;502030207;no;Niemcza;Niemcza;5868;71860000;3
PL517;5020308;502030801;no;Duszniki-Zdrój;Duszniki-Zdrój;4995;22280000;2
PL517;5020308;502030802;no;Kłodzko;Kłodzko;28581;24840000;2
PL517;5020308;502030803;no;Kudowa-Zdrój;Kudowa-Zdrój;10379;33900000;2
PL517;5020308;502030804;no;Nowa Ruda;Nowa Ruda;23761;37050000;2
PL517;5020308;502030805;no;Polanica-Zdrój;Polanica-Zdrój;6771;17220000;2
PL517;5020308;502030806;no;Bystrzyca Kłodzka;Bystrzyca Kłodzka;19794;338530000;3
PL517;5020308;502030807;no;Kłodzko;Kłodzko;17236;253250000;3
PL517;5020308;502030808;no;Lądek-Zdrój;Lądek-Zdrój;8791;117270000;3
PL517;5020308;502030809;no;Lewin Kłodzki;Lewin Kłodzki;1990;52140000;3
PL517;5020308;502030810;no;Międzylesie;Międzylesie;7570;188750000;3
PL517;5020308;502030811;no;Nowa Ruda;Nowa Ruda;12212;139670000;3
PL517;5020308;502030812;no;Radków;Radków;9448;139950000;3
PL517;5020308;502030813;no;Stronie Śląskie;Stronie Śląskie;7801;146080000;3
PL517;5020308;502030814;no;Szczytna;Szczytna;7514;132370000;3
PL517;5020319;502031901;no;Świdnica;Świdnica;60213;21760000;1
PL517;5020319;502031902;no;Świebodzice;Świebodzice;23287;30430000;2
PL517;5020319;502031903;no;Dobromierz;Dobromierz;5430;85930000;3
PL517;5020319;502031904;no;Jaworzyna Śląska;Jaworzyna Śląska;10496;67450000;3
PL517;5020319;502031905;no;Marcinowice;Marcinowice;6511;95240000;3
PL517;5020319;502031906;no;Strzegom;Strzegom;27048;144650000;3
PL517;5020319;502031907;no;Świdnica;Świdnica;16498;207840000;3
PL517;5020319;502031908;no;Żarów;Żarów;12662;87840000;3
PL517;5020321;502032101;no;Boguszów-Gorce;Boguszów-Gorce;16520;27020000;2
PL517;5020321;502032102;no;Jedlina-Zdrój;Jedlina-Zdrój;5071;17450000;2
PL517;5020321;502032103;no;Szczawno-Zdrój;Szczawno-Zdrój;5946;14740000;2
PL517;5020321;502032104;no;Czarny Bór;Czarny Bór;4855;66400000;3
PL517;5020321;502032105;no;Głuszyca;Głuszyca;9112;62120000;2
PL517;5020321;502032106;no;Mieroszów;Mieroszów;7313;76060000;3
PL517;5020321;502032107;no;Stare Bogaczowice;Stare Bogaczowice;4256;87290000;3
PL517;5020321;502032108;no;Walim;Walim;5748;79140000;3
PL517;5020321;502032109;no;Wałbrzych;Wałbrzych;119955;84700000;1
PL517;5020324;502032401;no;Bardo;Bardo;5552;73030000;3
PL517;5020324;502032402;no;Ciepłowody;Ciepłowody;3121;77410000;3
PL517;5020324;502032403;no;Kamieniec Ząbkowicki;Kamieniec Ząbkowicki;8541;96690000;3
PL517;5020324;502032404;no;Stoszowice;Stoszowice;5555;110720000;3
PL517;5020324;502032405;no;Ząbkowice Śląskie;Ząbkowice Śląskie;23016;146130000;3
PL517;5020324;502032406;no;Ziębice;Ziębice;18211;222280000;3
PL517;5020324;502032407;no;Złoty Stok;Złoty Stok;4811;75270000;3
PL518;5020413;502041301;no;Cieszków;Cieszków;4704;100830000;3
PL518;5020413;502041302;no;Krośnice;Krośnice;8249;178540000;3
PL518;5020413;502041303;no;Milicz;Milicz;24576;435560000;3
PL518;5020414;502041401;no;Oleśnica;Oleśnica;37191;20960000;2
PL518;5020414;502041402;no;Bierutów;Bierutów;10311;147000000;3
PL518;5020414;502041403;no;Dobroszyce;Dobroszyce;6359;131960000;3
PL518;5020414;502041404;no;Dziadowa Kłoda;Dziadowa Kłoda;4656;105790000;3
PL518;5020414;502041405;no;Międzybórz;Międzybórz;5122;87780000;3
PL518;5020414;502041406;no;Oleśnica;Oleśnica;12483;242850000;3
PL518;5020414;502041407;no;Syców;Syców;16494;145110000;3
PL518;5020414;502041408;no;Twardogóra;Twardogóra;13032;167860000;3
PL518;5020415;502041501;no;Oława;Oława;31959;27360000;2
PL518;5020415;502041502;no;Domaniów;Domaniów;5365;94460000;3
PL518;5020415;502041503;no;Jelcz-Laskowice;Jelcz-Laskowice;22976;167630000;3
PL518;5020415;502041504;no;Oława;Oława;14851;234650000;3
PL518;5020417;502041701;no;Borów;Borów;5289;98650000;3
PL518;5020417;502041702;no;Kondratowice;Kondratowice;4562;98260000;3
PL518;5020417;502041703;no;Przeworno;Przeworno;5106;111970000;3
PL518;5020417;502041704;no;Strzelin;Strzelin;22198;171410000;3
PL518;5020417;502041705;no;Wiązów;Wiązów;7497;141770000;3
PL518;5020418;502041801;no;Kostomłoty;Kostomłoty;7162;145240000;3
PL518;5020418;502041802;no;Malczyce;Malczyce;6101;52570000;3
PL518;5020418;502041803;no;Miękinia;Miękinia;13514;179480000;3
PL518;5020418;502041804;no;Środa Śląska;Środa Śląska;19539;215960000;3
PL518;5020418;502041805;no;Udanin;Udanin;5466;110890000;3
PL518;5020420;502042001;no;Oborniki Śląskie;Oborniki Śląskie;19343;154260000;3
PL518;5020420;502042002;no;Prusice;Prusice;9385;157980000;3
PL518;5020420;502042003;no;Trzebnica;Trzebnica;23087;199960000;3
PL518;5020420;502042004;no;Wisznia Mała;Wisznia Mała;9429;103360000;3
PL518;5020420;502042005;no;Zawonia;Zawonia;5755;117450000;3
PL518;5020420;502042006;no;Żmigród;Żmigród;15016;291770000;3
PL518;5020422;502042201;no;Brzeg Dolny;Brzeg Dolny;16256;94400000;3
PL518;5020422;502042202;no;Wińsko;Wińsko;8638;249460000;3
PL518;5020422;502042203;no;Wołów;Wołów;22905;331100000;3
PL518;5020423;502042301;no;Czernica;Czernica;12186;83630000;3
PL518;5020423;502042302;no;Długołęka;Długołęka;24704;212840000;3
PL518;5020423;502042303;no;Jordanów Śląski;Jordanów Śląski;3132;56690000;3
PL518;5020423;502042304;no;Kąty Wrocławskie;Kąty Wrocławskie;21491;176660000;3
PL518;5020423;502042305;no;Kobierzyce;Kobierzyce;17268;149260000;3
PL518;5020423;502042306;no;Mietków;Mietków;3864;83380000;3
PL518;5020423;502042307;no;Sobótka;Sobótka;12769;136260000;3
PL518;5020423;502042308;no;Siechnice;Siechnice;16781;98710000;2
PL518;5020423;502042309;no;Żórawina;Żórawina;9456;120270000;3
PL514;5020564;502056401;no;Wrocław;Wrocław;631235;292820000;1
PL521;5163101;516310101;no;Brzeg;Brzeg;37329;14610000;2
PL521;5163101;516310102;no;Skarbimierz;Skarbimierz;7633;110310000;3
PL521;5163101;516310103;no;Grodków;Grodków;19852;285950000;3
PL521;5163101;516310104;no;Lewin Brzeski;Lewin Brzeski;13594;159630000;3
PL521;5163101;516310105;no;Lubsza;Lubsza;9036;212700000;3
PL521;5163101;516310106;no;Olszanka;Olszanka;5011;92760000;3
PL521;5163104;516310401;no;Byczyna;Byczyna;9623;182940000;3
PL521;5163104;516310402;no;Kluczbork;Kluczbork;37036;216960000;2
PL521;5163104;516310403;no;Lasowice Wielkie;Lasowice Wielkie;7047;211040000;3
PL521;5163104;516310404;no;Wołczyn;Wołczyn;14139;240970000;3
PL521;5163106;516310601;no;Domaszowice;Domaszowice;3745;114030000;3
PL521;5163106;516310602;no;Namysłów;Namysłów;25744;290150000;3
PL521;5163106;516310603;no;Pokój;Pokój;5442;132910000;3
PL521;5163106;516310604;no;Świerczów;Świerczów;3574;110350000;3
PL521;5163106;516310605;no;Wilków;Wilków;4644;100740000;3
PL521;5163107;516310701;no;Głuchołazy;Głuchołazy;25084;168070000;3
PL521;5163107;516310702;no;Kamiennik;Kamiennik;3700;89370000;3
PL521;5163107;516310703;no;Korfantów;Korfantów;9284;179530000;3
PL521;5163107;516310704;no;Łambinowice;Łambinowice;7889;123950000;3
PL521;5163107;516310705;no;Nysa;Nysa;58532;217670000;3
PL521;5163107;516310706;no;Otmuchów;Otmuchów;14120;187400000;3
PL521;5163107;516310707;no;Paczków;Paczków;13347;79980000;3
PL521;5163107;516310708;no;Pakosławice;Pakosławice;3739;74050000;3
PL521;5163107;516310709;no;Skoroszyce;Skoroszyce;6424;103860000;3
PL521;5163110;516311001;no;Biała;Biała;11001;196250000;3
PL521;5163110;516311002;no;Głogówek;Głogówek;13809;169930000;3
PL521;5163110;516311003;no;Lubrza;Lubrza;4392;83110000;3
PL521;5163110;516311004;no;Prudnik;Prudnik;28381;122260000;2
PL522;5163202;516320201;no;Baborów;Baborów;6276;117030000;3
PL522;5163202;516320202;no;Branice;Branice;7061;121630000;3
PL522;5163202;516320203;no;Głubczyce;Głubczyce;23386;294340000;3
PL522;5163202;516320204;no;Kietrz;Kietrz;11494;139630000;3
PL522;5163203;516320301;no;Kędzierzyn-Koźle;Kędzierzyn-Koźle;63974;123710000;2
PL522;5163203;516320302;no;Bierawa;Bierawa;7770;118560000;3
PL522;5163203;516320303;no;Cisek;Cisek;5974;71080000;3
PL522;5163203;516320304;no;Pawłowiczki;Pawłowiczki;8020;153530000;3
PL522;5163203;516320305;no;Polska Cerekiew;Polska Cerekiew;4368;60120000;3
PL522;5163203;516320306;no;Reńska Wieś;Reńska Wieś;8244;98130000;3
PL522;5163205;516320501;no;Gogolin;Gogolin;12463;100570000;3
PL522;5163205;516320502;no;Krapkowice;Krapkowice;23688;97310000;2
PL522;5163205;516320503;no;Strzeleczki;Strzeleczki;7549;117370000;3
PL522;5163205;516320504;no;Walce;Walce;5613;69110000;3
PL522;5163205;516320505;no;Zdzieszowice;Zdzieszowice;16416;57440000;2
PL522;5163208;516320801;no;Dobrodzień;Dobrodzień;10101;162820000;3
PL522;5163208;516320802;no;Gorzów Śląski;Gorzów Śląski;7357;153710000;3
PL522;5163208;516320803;no;Olesno;Olesno;18115;240900000;3
PL522;5163208;516320804;no;Praszka;Praszka;13916;103030000;3
PL522;5163208;516320805;no;Radłów;Radłów;4473;116870000;3
PL522;5163208;516320806;no;Rudniki;Rudniki;8329;100400000;3
PL522;5163208;516320807;no;Zębowice;Zębowice;3813;95650000;3
PL522;5163209;516320901;no;Chrząstowice;Chrząstowice;6723;82350000;3
PL522;5163209;516320902;no;Dąbrowa;Dąbrowa;9509;130790000;3
PL522;5163209;516320903;no;Dobrzeń Wielki;Dobrzeń Wielki;14401;91010000;3
PL522;5163209;516320904;no;Komprachcice;Komprachcice;11015;55910000;3
PL522;5163209;516320905;no;Łubniany;Łubniany;9559;126050000;3
PL522;5163209;516320906;no;Murów;Murów;5604;160020000;3
PL522;5163209;516320907;no;Niemodlin;Niemodlin;13582;183140000;3
PL522;5163209;516320908;no;Ozimek;Ozimek;20155;125670000;3
PL522;5163209;516320909;no;Popielów;Popielów;8216;175490000;3
PL522;5163209;516320910;no;Prószków;Prószków;9801;121050000;3
PL522;5163209;516320911;no;Tarnów Opolski;Tarnów Opolski;9725;81800000;3
PL522;5163209;516320912;no;Tułowice;Tułowice;5267;81250000;3
PL522;5163209;516320913;no;Turawa;Turawa;9639;172100000;3
PL522;5163211;516321101;no;Izbicko;Izbicko;5372;84510000;3
PL522;5163211;516321102;no;Jemielnica;Jemielnica;7185;113460000;3
PL522;5163211;516321103;no;Kolonowskie;Kolonowskie;6070;83570000;3
PL522;5163211;516321104;no;Leśnica;Leśnica;8118;94750000;3
PL522;5163211;516321105;no;Strzelce Opolskie;Strzelce Opolskie;31708;202530000;3
PL522;5163211;516321106;no;Ujazd;Ujazd;6298;83310000;3
PL522;5163211;516321107;no;Zawadzkie;Zawadzkie;12013;82140000;2
PL522;5163261;516326101;no;Opole;Opole;122439;96550000;1
PL613;6040603;604060301;no;Białe Błota;Białe Błota;18081;122420000;3
PL613;6040603;604060302;no;Dąbrowa Chełmińska;Dąbrowa Chełmińska;7792;125040000;3
PL613;6040603;604060303;no;Dobrcz;Dobrcz;10396;130070000;3
PL613;6040603;604060304;no;Koronowo;Koronowo;24052;411530000;3
PL613;6040603;604060305;no;Nowa Wieś Wielka;Nowa Wieś Wielka;9363;148280000;3
PL613;6040603;604060306;no;Osielsko;Osielsko;11633;101720000;3
PL613;6040603;604060307;no;Sicienko;Sicienko;9613;179990000;3
PL613;6040603;604060308;no;Solec Kujawski;Solec Kujawski;16748;175070000;2
PL613;6040615;604061501;no;Chełmża;Chełmża;15189;7840000;2
PL613;6040615;604061502;no;Chełmża;Chełmża;9674;178950000;3
PL613;6040615;604061503;no;Czernikowo;Czernikowo;8894;170140000;3
PL613;6040615;604061504;no;Lubicz;Lubicz;18656;105750000;3
PL613;6040615;604061505;no;Łubianka;Łubianka;6385;84500000;3
PL613;6040615;604061506;no;Łysomice;Łysomice;9223;126940000;3
PL613;6040615;604061507;no;Obrowo;Obrowo;13197;162170000;3
PL613;6040615;604061508;no;Wielka Nieszawka;Wielka Nieszawka;4722;216220000;3
PL613;6040615;604061509;no;Zławieś Wielka;Zławieś Wielka;12758;177910000;3
PL613;6040661;604066101;no;Bydgoszcz;Bydgoszcz;363020;175980000;1
PL613;6040663;604066301;no;Toruń;Toruń;204921;115720000;1
PL614;6040702;604070201;no;Brodnica;Brodnica;28506;23150000;2
PL614;6040702;604070202;no;Bobrowo;Bobrowo;6251;145910000;3
PL614;6040702;604070203;no;Brodnica;Brodnica;7441;126870000;3
PL614;6040702;604070204;no;Brzozie;Brzozie;3746;93660000;3
PL614;6040702;604070205;no;Górzno;Górzno;3955;119680000;3
PL614;6040702;604070206;no;Bartniczka;Bartniczka;4714;83400000;3
PL614;6040702;604070207;no;Jabłonowo Pomorskie;Jabłonowo Pomorskie;9121;134860000;3
PL614;6040702;604070208;no;Osiek;Osiek;4096;75000000;3
PL614;6040702;604070209;no;Świedziebnia;Świedziebnia;5209;103670000;3
PL614;6040702;604070210;no;Zbiczno;Zbiczno;4712;133770000;3
PL614;6040704;604070401;no;Chełmno;Chełmno;20868;13560000;2
PL614;6040704;604070402;no;Chełmno;Chełmno;5538;113710000;3
PL614;6040704;604070403;no;Kijewo Królewskie;Kijewo Królewskie;4399;71840000;3
PL614;6040704;604070404;no;Lisewo;Lisewo;5331;86310000;3
PL614;6040704;604070405;no;Papowo Biskupie;Papowo Biskupie;4435;70450000;3
PL614;6040704;604070406;no;Stolno;Stolno;5173;98520000;3
PL614;6040704;604070407;no;Unisław;Unisław;7004;72550000;3
PL614;6040705;604070501;no;Golub-Dobrzyń;Golub-Dobrzyń;12953;7500000;2
PL614;6040705;604070502;no;Ciechocin;Ciechocin;4022;101230000;3
PL614;6040705;604070503;no;Golub-Dobrzyń;Golub-Dobrzyń;8411;197790000;3
PL614;6040705;604070504;no;Kowalewo Pomorskie;Kowalewo Pomorskie;11579;141200000;3
PL614;6040705;604070505;no;Radomin;Radomin;3991;80810000;3
PL614;6040705;604070506;no;Zbójno;Zbójno;4445;84320000;3
PL614;6040706;604070601;no;Grudziądz;Grudziądz;11845;165330000;3
PL614;6040706;604070602;no;Gruta;Gruta;6527;123750000;3
PL614;6040706;604070603;no;Łasin;Łasin;8348;136550000;3
PL614;6040706;604070604;no;Radzyń Chełmiński;Radzyń Chełmiński;4926;91140000;3
PL614;6040706;604070605;no;Rogóźno;Rogóźno;4205;116240000;3
PL614;6040706;604070606;no;Świecie nad Osą;Świecie nad Osą;4365;94750000;3
PL614;6040713;604071301;no;Kamień Krajeński;Kamień Krajeński;7031;163310000;3
PL614;6040713;604071302;no;Sępólno Krajeńskie;Sępólno Krajeńskie;16119;229120000;3
PL614;6040713;604071303;no;Sośno;Sośno;5173;162640000;3
PL614;6040713;604071304;no;Więcbork;Więcbork;13360;236020000;3
PL614;6040714;604071401;no;Bukowiec;Bukowiec;5208;111000000;3
PL614;6040714;604071402;no;Dragacz;Dragacz;7182;111810000;3
PL614;6040714;604071403;no;Drzycim;Drzycim;5076;108410000;3
PL614;6040714;604071404;no;Jeżewo;Jeżewo;7977;156460000;3
PL614;6040714;604071405;no;Lniano;Lniano;4226;88390000;3
PL614;6040714;604071406;no;Nowe;Nowe;10805;106710000;2
PL614;6040714;604071407;no;Osie;Osie;5409;209040000;3
PL614;6040714;604071408;no;Pruszcz;Pruszcz;9602;142490000;3
PL614;6040714;604071409;no;Świecie;Świecie;34294;174930000;2
PL614;6040714;604071410;no;Świekatowo;Świekatowo;3534;63830000;3
PL614;6040714;604071411;no;Warlubie;Warlubie;6629;201110000;3
PL614;6040716;604071601;no;Cekcyn;Cekcyn;6604;253260000;3
PL614;6040716;604071602;no;Gostycyn;Gostycyn;5270;135800000;3
PL614;6040716;604071603;no;Kęsowo;Kęsowo;4487;109220000;3
PL614;6040716;604071604;no;Lubiewo;Lubiewo;5840;162800000;3
PL614;6040716;604071605;no;Śliwice;Śliwice;5581;174720000;3
PL614;6040716;604071606;no;Tuchola;Tuchola;20405;239660000;3
PL614;6040717;604071701;no;Wąbrzeźno;Wąbrzeźno;14194;8530000;2
PL614;6040717;604071702;no;Dębowa Łąka;Dębowa Łąka;3244;86120000;3
PL614;6040717;604071703;no;Książki;Książki;4290;86190000;3
PL614;6040717;604071704;no;Płużnica;Płużnica;4949;120380000;3
PL614;6040717;604071705;no;Wąbrzeźno;Wąbrzeźno;8609;200730000;3
PL614;6040762;604076201;no;Grudziądz;Grudziądz;98438;57760000;1
PL615;6040801;604080101;no;Aleksandrów Kujawski;Aleksandrów Kujawski;12565;7230000;2
PL615;6040801;604080102;no;Ciechocinek;Ciechocinek;10880;15260000;2
PL615;6040801;604080103;no;Nieszawa;Nieszawa;2011;9790000;3
PL615;6040801;604080104;no;Aleksandrów Kujawski;Aleksandrów Kujawski;11494;131450000;3
PL615;6040801;604080105;no;Bądkowo;Bądkowo;4471;79700000;3
PL615;6040801;604080106;no;Koneck;Koneck;3340;67840000;3
PL615;6040801;604080107;no;Raciążek;Raciążek;3202;32880000;3
PL615;6040801;604080108;no;Waganiec;Waganiec;4583;54520000;3
PL615;6040801;604080109;no;Zakrzewo;Zakrzewo;3653;75960000;3
PL615;6040807;604080701;no;Inowrocław;Inowrocław;75938;30420000;1
PL615;6040807;604080702;no;Dąbrowa Biskupia;Dąbrowa Biskupia;5153;147280000;3
PL615;6040807;604080703;no;Gniewkowo;Gniewkowo;14941;179720000;3
PL615;6040807;604080704;no;Inowrocław;Inowrocław;11346;171650000;3
PL615;6040807;604080705;no;Janikowo;Janikowo;13653;91950000;3
PL615;6040807;604080706;no;Kruszwica;Kruszwica;20018;262410000;3
PL615;6040807;604080707;no;Pakość;Pakość;9977;86460000;2
PL615;6040807;604080708;no;Rojewo;Rojewo;4768;119760000;3
PL615;6040807;604080709;no;Złotniki Kujawskie;Złotniki Kujawskie;9171;135530000;3
PL615;6040808;604080801;no;Lipno;Lipno;15020;10990000;2
PL615;6040808;604080802;no;Bobrowniki;Bobrowniki;3121;95390000;3
PL615;6040808;604080803;no;Chrostkowo;Chrostkowo;3037;74060000;3
PL615;6040808;604080804;no;Dobrzyń nad Wisłą;Dobrzyń nad Wisłą;8003;115180000;3
PL615;6040808;604080805;no;Kikół;Kikół;7336;98300000;3
PL615;6040808;604080806;no;Lipno;Lipno;11692;210040000;3
PL615;6040808;604080807;no;Skępe;Skępe;7824;178750000;3
PL615;6040808;604080808;no;Tłuchowo;Tłuchowo;4698;99350000;3
PL615;6040808;604080809;no;Wielgie;Wielgie;6806;133680000;3
PL615;6040809;604080901;no;Dąbrowa;Dąbrowa;4720;110290000;3
PL615;6040809;604080902;no;Jeziora Wielkie;Jeziora Wielkie;5084;123730000;3
PL615;6040809;604080903;no;Mogilno;Mogilno;25086;256200000;3
PL615;6040809;604080904;no;Strzelno;Strzelno;12039;184900000;3
PL615;6040810;604081001;no;Kcynia;Kcynia;13696;296630000;3
PL615;6040810;604081002;no;Mrocza;Mrocza;9341;150510000;3
PL615;6040810;604081003;no;Nakło nad Notecią;Nakło nad Notecią;32623;186930000;3
PL615;6040810;604081004;no;Sadki;Sadki;7308;153750000;3
PL615;6040810;604081005;no;Szubin;Szubin;23998;332260000;3
PL615;6040811;604081101;no;Radziejów;Radziejów;5912;5690000;2
PL615;6040811;604081102;no;Bytoń;Bytoń;3646;73370000;3
PL615;6040811;604081103;no;Dobre;Dobre;5568;70820000;3
PL615;6040811;604081104;no;Osięciny;Osięciny;8055;123120000;3
PL615;6040811;604081105;no;Piotrków Kujawski;Piotrków Kujawski;9564;138670000;3
PL615;6040811;604081106;no;Radziejów;Radziejów;4484;92650000;3
PL615;6040811;604081107;no;Topólka;Topólka;5010;102880000;3
PL615;6040812;604081201;no;Rypin;Rypin;16874;10960000;2
PL615;6040812;604081202;no;Brzuze;Brzuze;5409;86400000;3
PL615;6040812;604081203;no;Rogowo;Rogowo;4858;141010000;3
PL615;6040812;604081204;no;Rypin;Rypin;7399;132080000;3
PL615;6040812;604081205;no;Skrwilno;Skrwilno;6211;122810000;3
PL615;6040812;604081206;no;Wąpielsk;Wąpielsk;4122;93210000;3
PL615;6040818;604081801;no;Kowal;Kowal;3541;4680000;3
PL615;6040818;604081802;no;Baruchowo;Baruchowo;3566;106740000;3
PL615;6040818;604081803;no;Boniewo;Boniewo;3565;77620000;3
PL615;6040818;604081804;no;Brześć Kujawski;Brześć Kujawski;11647;150950000;3
PL615;6040818;604081805;no;Choceń;Choceń;8122;99850000;3
PL615;6040818;604081806;no;Chodecz;Chodecz;6256;122090000;3
PL615;6040818;604081807;no;Fabianki;Fabianki;9527;75840000;3
PL615;6040818;604081808;no;Izbica Kujawska;Izbica Kujawska;7933;132100000;3
PL615;6040818;604081809;no;Kowal;Kowal;4015;114790000;3
PL615;6040818;604081810;no;Lubanie;Lubanie;4678;69410000;3
PL615;6040818;604081811;no;Lubień Kujawski;Lubień Kujawski;7603;150910000;3
PL615;6040818;604081812;no;Lubraniec;Lubraniec;9940;148030000;3
PL615;6040818;604081813;no;Włocławek;Włocławek;6952;220620000;3
